2010-08-26 10:00:00 -0.41191200372208053 14.35
2010-08-26 12:00:00 -0.457693676798013 14.3
2010-08-26 14:00:00 -0.5079447243905387 14.79
2010-08-26 16:00:00 -0.5518385899643026 14.78
2010-08-26 18:00:00 -0.5973214262443518 14.72
2010-08-26 20:00:00 -0.6301358572940478 14.38
2010-08-26 22:00:00 -0.644648798436633 14.22
2010-08-27 00:00:00 -0.6532052131090353 14.08
2010-08-27 02:00:00 -0.6428239704674141 13.97
2010-08-27 04:00:00 -0.638880683233927 13.75
2010-08-27 06:00:00 -0.6229526873781378 13.54
2010-08-27 08:00:00 -0.6149298630283312 13.61
2010-08-27 10:00:00 -0.5889191145215443 14.08
2010-08-27 12:00:00 -0.5788721502571679 14.36
2010-08-27 14:00:00 -0.5604845027276841 14.85
2010-08-27 16:00:00 -0.5391556124640238 15.08
2010-08-27 18:00:00 -0.5290806056743194 14.89
2010-08-27 20:00:00 -0.5127156288538053 14.59
2010-08-27 22:00:00 -0.4914541305374307 14.34
2010-08-28 00:00:00 -0.49587222984123214 14.11
2010-08-28 02:00:00 -0.49353031861056496 13.91
2010-08-28 04:00:00 -0.4865439466485499 13.73
2010-08-28 06:00:00 -0.49483056965244177 13.62
2010-08-28 08:00:00 -0.49874348840153565 13.74
2010-08-28 10:00:00 -0.5063602910332379 13.95
2010-08-28 12:00:00 -0.5087380408154184 13.83
2010-08-28 14:00:00 -0.5084735205235634 14.14
2010-08-28 16:00:00 -0.5045154901010928 14.25
2010-08-28 18:00:00 -0.5037260818168519 14.08
2010-08-28 20:00:00 -0.5288098695983042 13.71
2010-08-28 22:00:00 -0.5709082070328738 13.46
2010-08-29 00:00:00 -0.6244451591858502 13.26
2010-08-29 02:00:00 -0.6683400376794271 13.14
2010-08-29 04:00:00 -0.701465842593296 13.01
2010-08-29 06:00:00 -0.7299624104521821 12.92
2010-08-29 08:00:00 -0.7635004427273345 12.75
2010-08-29 10:00:00 -0.7979345118022722 12.75
2010-08-29 12:00:00 -0.8325633822639191 12.79
2010-08-29 14:00:00 -0.8582970761905906 12.75
2010-08-29 16:00:00 -0.89703030831394 12.7
2010-08-29 18:00:00 -0.9141549474887842 12.62
2010-08-29 20:00:00 -0.9201563509275341 12.55
2010-08-29 22:00:00 -0.9111629651993387 12.45
2010-08-30 00:00:00 -0.8985117963561108 12.35
2010-08-30 02:00:00 -0.8658902696567791 12.2
2010-08-30 04:00:00 -0.8368201289925153 12.04
2010-08-30 06:00:00 -0.7955189408867495 11.87
2010-08-30 08:00:00 -0.768219821745014 12.09
2010-08-30 10:00:00 -0.7325863848425617 12.39
2010-08-30 12:00:00 -0.7040286932979439 12.7
2010-08-30 14:00:00 -0.6811619610714928 12.98
2010-08-30 16:00:00 -0.6498357938326729 13.24
2010-08-30 18:00:00 -0.620569131288035 13.8
2010-08-30 20:00:00 -0.5863258264207092 13.53
2010-08-30 22:00:00 -0.5602043590682283 13.19
2010-08-31 00:00:00 -0.5271871765178463 12.93
2010-08-31 02:00:00 -0.5082090817178794 12.65
2010-08-31 04:00:00 -0.4860287834611353 12.46
2010-08-31 06:00:00 -0.4641817102354481 12.29
2010-08-31 08:00:00 -0.44953664720917097 12.3
2010-08-31 10:00:00 -0.43637575332120293 12.39
2010-08-31 12:00:00 -0.41730235925554227 12.64
2010-08-31 14:00:00 -0.40171546328024865 13.02
2010-08-31 16:00:00 -0.3907641988911934 12.83
2010-08-31 18:00:00 -0.3768833622254077 12.66
2010-08-31 20:00:00 -0.36786702309644115 12.91
2010-08-31 22:00:00 -0.3576899199141189 12.57
2010-09-01 00:00:00 -0.3415898556453486 12.36
2010-09-01 02:00:00 -0.3339101793140627 12.21
2010-09-01 04:00:00 -0.3238985863580992 12.04
2010-09-01 06:00:00 -0.3168577203033686 11.95
2010-09-01 08:00:00 -0.3101056141113866 12.32
2010-09-01 10:00:00 -0.3050002689960545 12.83
2010-09-01 12:00:00 -0.29859256981952137 13.3
2010-09-01 14:00:00 -0.2916940714221573 13.53
2010-09-01 16:00:00 -0.2862062771722732 13.0
2010-09-01 18:00:00 -0.2794795573571411 12.88
2010-09-01 20:00:00 -0.2722989681243466 12.74
2010-09-01 22:00:00 -0.2659488949412937 12.65
2010-09-02 00:00:00 -0.26200277342727574 12.4
2010-09-02 02:00:00 -0.25368920209034745 12.21
2010-09-02 04:00:00 -0.2482924867942184 12.07
2010-09-02 06:00:00 -0.24075034878068707 11.87
2010-09-02 08:00:00 -0.2392245925503967 11.83
2010-09-02 10:00:00 -0.23168181260299306 12.07
2010-09-02 12:00:00 -0.2278817795418155 13.01
2010-09-02 14:00:00 -0.22363084030196562 12.66
2010-09-02 16:00:00 -0.2184638734896475 12.68
2010-09-02 18:00:00 -0.21558884647264043 13.03
2010-09-02 20:00:00 -0.2105332880606845 12.83
2010-09-02 22:00:00 -0.20462187761371461 12.45
2010-09-03 00:00:00 -0.1991133477138357 12.12
2010-09-03 02:00:00 -0.19399240742072033 11.91
2010-09-03 04:00:00 -0.188509190767454 11.67
2010-09-03 06:00:00 -0.1866047293598877 11.52
2010-09-03 08:00:00 -0.1839866708468971 11.61
2010-09-03 10:00:00 -0.17824702455418348 11.8
2010-09-03 12:00:00 -0.1773953590386019 12.72
2010-09-03 14:00:00 -0.17177920419290876 12.02
2010-09-03 16:00:00 -0.1694246857257178 11.8
2010-09-03 18:00:00 -0.16750010716547814 12.07
2010-09-03 20:00:00 -0.16341978448616656 12.0
2010-09-03 22:00:00 -0.15926592312113308 11.7
2010-09-04 00:00:00 -0.1562248815957047 11.44
2010-09-04 02:00:00 -0.15256951988975145 11.1
2010-09-04 04:00:00 -0.14909315257159847 10.8
2010-09-04 06:00:00 -0.14730924986824906 10.63
2010-09-04 08:00:00 -0.14302975335346518 10.95
2010-09-04 10:00:00 -0.14402997371483348 11.92
2010-09-04 12:00:00 -0.14340435217709896 12.42
2010-09-04 14:00:00 -0.14440612119297006 13.64
2010-09-04 16:00:00 -0.14415529164051374 14.71
2010-09-04 18:00:00 -0.1406707568180879 14.51
2010-09-04 20:00:00 -0.13626465029023185 13.94
2010-09-04 22:00:00 -0.13277553147232085 13.35
2010-09-05 00:00:00 -0.12898752322299475 12.86
2010-09-05 02:00:00 -0.12537965864355216 12.35
2010-09-05 04:00:00 -0.12171883195652665 11.96
2010-09-05 06:00:00 -0.11957555751434415 11.62
2010-09-05 08:00:00 -0.11568630792520489 11.74
2010-09-05 10:00:00 -0.11701118640263924 12.44
2010-09-05 12:00:00 -0.11690043844278643 12.54
2010-09-05 14:00:00 -0.11524666646959007 13.45
2010-09-05 16:00:00 -0.11590650056725892 14.26
2010-09-05 18:00:00 -0.11349800556896442 14.29
2010-09-05 20:00:00 -0.11090465204661817 13.81
2010-09-05 22:00:00 -0.10919544276082133 13.35
2010-09-06 00:00:00 -0.10561545173365974 13.0
2010-09-06 02:00:00 -0.10374871883269242 12.7
2010-09-06 04:00:00 -0.10210592903862316 12.4
2010-09-06 06:00:00 -0.09916786908161067 12.09
2010-09-06 08:00:00 -0.09997329538913252 12.23
2010-09-06 10:00:00 -0.09876660238417724 12.8
2010-09-06 12:00:00 -0.10261763275278708 13.95
2010-09-06 14:00:00 -0.10007424510773118 15.06
2010-09-06 16:00:00 -0.09926833636278211 15.22
2010-09-06 18:00:00 -0.09608321335239242 14.91
2010-09-06 20:00:00 -0.09363753591617041 14.48
2010-09-06 22:00:00 -0.09247685709160805 14.04
2010-09-07 00:00:00 -0.08980188198716188 13.67
2010-09-07 02:00:00 -0.08820043482013298 13.49
2010-09-07 04:00:00 -0.08717328829229541 13.33
2010-09-07 06:00:00 -0.08559987756669896 13.19
2010-09-07 08:00:00 -0.08477375979540244 13.16
2010-09-07 10:00:00 -0.0860608837012561 13.5
2010-09-07 12:00:00 -0.0838614115158317 13.76
2010-09-08 10:00:00 -0.07029577453421428 12.87
2010-09-08 12:00:00 -0.07005027757221702 13.1
2010-09-08 14:00:00 -0.06874954158142728 13.26
2010-09-08 16:00:00 -0.0680242159406335 13.28
2010-09-08 18:00:00 -0.06650791183198795 13.13
2010-09-08 20:00:00 -0.0658755174940883 12.9
2010-09-08 22:00:00 -0.06493362842068412 12.7
2010-09-09 00:00:00 -0.06361301586534672 12.53
2010-09-09 02:00:00 -0.06200381304279382 12.39
2010-09-09 04:00:00 -0.062384742294858166 12.27
2010-09-09 06:00:00 -0.06094455420699824 12.16
2010-09-09 08:00:00 -0.059524247473214345 12.09
2010-09-09 10:00:00 -0.05930180025025421 12.17
2010-09-09 12:00:00 -0.05849037711976379 12.4
2010-09-09 14:00:00 -0.0580505712508947 12.56
2010-09-09 16:00:00 -0.05724936178949617 12.54
2010-09-09 18:00:00 -0.06041897481374214 12.42
2010-09-09 20:00:00 -0.059896089689111566 12.23
2010-09-09 22:00:00 -0.059153776102173976 12.08
2010-09-10 00:00:00 -0.05885838495220308 11.93
2010-09-10 02:00:00 -0.057977461378654054 11.77
2010-09-10 04:00:00 -0.05623916552847414 11.56
2010-09-10 06:00:00 -0.055239604594743474 11.32
2010-09-10 08:00:00 -0.054461673395934836 11.31
2010-09-10 10:00:00 -0.054461673395934836 11.69
2010-09-10 12:00:00 -0.05566668781925218 12.29
2010-09-10 14:00:00 -0.055239604594743474 12.79
2010-09-10 16:00:00 -0.053970025636438365 12.76
2010-09-10 18:00:00 -0.054040099375041464 12.67
2010-09-10 20:00:00 -0.05509767631702548 12.45
2010-09-10 22:00:00 -0.054040099375041464 12.22
2010-09-11 00:00:00 -0.05292537441779912 12.03
2010-09-11 02:00:00 -0.0520297771226609 11.9
2010-09-11 04:00:00 -0.05182438557402715 11.81
2010-09-11 06:00:00 -0.051756028639588114 11.76
2010-09-11 08:00:00 -0.051892795957337944 11.78
2010-09-11 10:00:00 -0.051961259802542965 11.89
2010-09-11 12:00:00 -0.05230438141250031 12.02
2010-09-11 14:00:00 -0.05341137327166274 12.16
2010-09-11 16:00:00 -0.05732192655556286 12.14
2010-09-11 18:00:00 -0.06376754820751114 12.0
2010-09-11 20:00:00 -0.0658755174940883 11.94
2010-09-11 22:00:00 -0.06996855828317666 11.91
2010-09-12 00:00:00 -0.07539837781514473 11.91
2010-09-12 02:00:00 -0.07429315876343912 11.89
2010-09-12 04:00:00 -0.07807301449818879 11.8
2010-09-12 06:00:00 -0.08142721733171941 11.69
2010-09-12 08:00:00 -0.08550785230302277 11.89
2010-09-12 10:00:00 -0.09046626763024411 13.0
2010-09-12 12:00:00 -0.09736975052268233 14.21
2010-09-12 14:00:00 -0.09997329538913252 14.79
2010-09-12 16:00:00 -0.10088401659239177 14.8
2010-09-12 18:00:00 -0.10241276943831984 14.48
2010-09-12 20:00:00 -0.10261763275278708 13.82
2010-09-12 22:00:00 -0.10323367831085185 13.18
2010-09-13 00:00:00 -0.10354252042634134 12.72
2010-09-13 02:00:00 -0.10292538252022267 12.33
2010-09-13 04:00:00 -0.10354252042634134 12.0
2010-09-13 06:00:00 -0.10354252042634134 11.76
2010-09-13 08:00:00 -0.10447232773562493 11.92
2010-09-13 10:00:00 -0.10613749102122809 12.7
2010-09-13 12:00:00 -0.10898289656336563 13.62
2010-09-13 14:00:00 -0.11252133633527106 14.56
2010-09-13 16:00:00 -0.11122688050946579 14.23
2010-09-13 18:00:00 -0.1093018078571628 13.97
2010-09-13 20:00:00 -0.10919544276082133 13.59
2010-09-13 22:00:00 -0.10834672913825574 13.22
2010-09-14 00:00:00 -0.10972788181726605 12.94
2010-09-14 02:00:00 -0.10940823429995258 12.64
2010-09-14 04:00:00 -0.11524666646959007 12.38
2010-09-14 06:00:00 -0.11890341546629005 12.18
2010-09-14 08:00:00 -0.11823351649827941 12.1
2010-09-14 10:00:00 -0.12296999562059802 12.43
2010-09-14 12:00:00 -0.12840150653435023 13.26
2010-09-14 14:00:00 -0.13301444047003608 13.86
2010-09-14 16:00:00 -0.13662865624450027 13.77
2010-09-14 18:00:00 -0.1399306343647307 13.48
2010-09-14 20:00:00 -0.1419094371503341 13.06
2010-09-14 22:00:00 -0.14153715756966814 12.67
2010-09-15 00:00:00 -0.14591652648965114 12.2
2010-09-15 02:00:00 -0.14705544443909652 11.79
2010-09-15 04:00:00 -0.14883753039049424 11.49
2010-09-15 06:00:00 -0.1497333451163623 11.27
2010-09-15 08:00:00 -0.15101860782688054 11.48
2010-09-15 10:00:00 -0.15583078229716393 12.22
2010-09-15 12:00:00 -0.15741071917866487 12.73
2010-09-15 14:00:00 -0.15926592312113308 13.31
2010-09-15 16:00:00 -0.15913298142326016 13.09
2010-09-15 18:00:00 -0.15780717918450418 12.48
2010-09-15 20:00:00 -0.15953200381639257 12.13
2010-09-15 22:00:00 -0.1562248815957047 11.74
2010-09-16 00:00:00 -0.15569954687559961 11.4
2010-09-16 02:00:00 -0.15399944215141761 11.15
2010-09-16 04:00:00 -0.1530885774957991 10.95
2010-09-16 06:00:00 -0.1517928905813531 10.76
2010-09-16 08:00:00 -0.1521809117779693 11.12
2010-09-16 10:00:00 -0.15269918640039717 11.82
2010-09-16 12:00:00 -0.1547827320362177 12.17
2010-09-16 14:00:00 -0.1529587151931875 12.07
2010-09-16 16:00:00 -0.15063234571526055 12.03
2010-09-16 18:00:00 -0.15231038258877683 11.82
2010-09-16 20:00:00 -0.1514054560232578 11.51
2010-09-16 22:00:00 -0.14870981672381045 11.27
2010-09-17 00:00:00 -0.14807222221721303 10.97
2010-09-17 02:00:00 -0.14503432548080522 10.7
2010-09-17 04:00:00 -0.14377953151272424 10.46
2010-09-17 06:00:00 -0.1420336590832767 10.4
2010-09-17 08:00:00 -0.14240671124590937 10.6
2010-09-17 10:00:00 -0.14153715756966814 11.38
2010-09-17 12:00:00 -0.14116545709767453 11.72
2010-09-17 14:00:00 -0.14377953151272424 12.59
2010-09-17 16:00:00 -0.14116545709767453 12.42
2010-09-17 18:00:00 -0.13943850373298844 12.26
2010-09-17 20:00:00 -0.13784616629450205 11.67
2010-09-17 22:00:00 -0.13541753892914232 11.41
2010-09-18 00:00:00 -0.1336128263528581 11.3
2010-09-18 02:00:00 -0.1312288192867578 11.14
2010-09-18 04:00:00 -0.13004633900150944 10.89
2010-09-18 06:00:00 -0.12711782940214514 10.47
2010-09-18 08:00:00 -0.1264208599228841 10.51
2010-09-18 10:00:00 -0.12537965864355216 11.27
2010-09-18 12:00:00 -0.13040041746007852 11.56
2010-09-18 14:00:00 -0.12584178509418198 11.83
2010-09-18 16:00:00 -0.12549509584793284 12.31
2010-09-18 18:00:00 -0.12365564510730401 11.87
2010-09-18 20:00:00 -0.12002489952243629 11.15
2010-09-18 22:00:00 -0.1173438030664665 10.9
